second,frame,seconds,n,k,PLR
4937, 983, 1664880578, 38, 37, 0.00025597093489159015
4937, 984, 1664880578, 44, 43, 0.00025597093489159015
4937, 985, 1664880578, 43, 42, 0.00025597093489159015
4937, 986, 1664880578, 37, 36, 0.00025597093489159015
4937, 987, 1664880578, 33, 32, 0.00025597093489159015
4937, 988, 1664880578, 29, 28, 0.00025597093489159015
4938, 989, 1664880578, 29, 28, 0.00025597093489159015
4938, 990, 1664880578, 88, 87, 0.00025597093489159015
4938, 991, 1664880578, 25, 24, 0.00025597093489159015
4938, 992, 1664880578, 26, 25, 0.00025597093489159015
4938, 993, 1664880578, 45, 44, 0.00025597093489159015
4938, 994, 1664880578, 37, 36, 0.00025597093489159015
4938, 995, 1664880578, 37, 36, 0.00025597093489159015
4938, 996, 1664880578, 33, 32, 0.00025597093489159015
4938, 997, 1664880578, 32, 31, 0.00025597093489159015
4938, 998, 1664880578, 33, 32, 0.000245125776580898
4938, 999, 1664880578, 35, 34, 0.000245125776580898
4938, 1000, 1664880578, 85, 84, 0.000245125776580898
4938, 1001, 1664880578, 39, 38, 0.000245125776580898
4938, 1002, 1664880578, 43, 42, 0.000245125776580898
4938, 1003, 1664880578, 38, 37, 0.000245125776580898
4938, 1004, 1664880578, 32, 31, 0.000245125776580898
4938, 1005, 1664880578, 31, 30, 0.000245125776580898
4938, 1006, 1664880578, 28, 27, 0.000245125776580898
4938, 1007, 1664880578, 27, 26, 0.000245125776580898
4938, 1008, 1664880579, 32, 31, 0.000245125776580898
4938, 1009, 1664880579, 28, 27, 0.000245125776580898
4938, 1010, 1664880579, 84, 83, 0.000245125776580898
4938, 1011, 1664880579, 27, 26, 0.000245125776580898
4938, 1012, 1664880579, 30, 29, 0.000245125776580898
4938, 1013, 1664880579, 25, 24, 0.000245125776580898
4938, 1014, 1664880579, 23, 22, 0.000245125776580898
4938, 1015, 1664880579, 22, 21, 0.000245125776580898
4938, 1016, 1664880579, 20, 19, 0.000245125776580898
4939, 1017, 1664880579, 18, 17, 0.000245125776580898
4939, 1018, 1664880579, 18, 17, 0.000245125776580898
4939, 1019, 1664880579, 18, 17, 0.000245125776580898
4939, 1020, 1664880579, 55, 54, 0.000245125776580898
4939, 1021, 1664880579, 19, 18, 0.000245125776580898
4939, 1022, 1664880579, 25, 24, 0.000245125776580898
4939, 1023, 1664880579, 22, 21, 0.000245125776580898
4939, 1024, 1664880579, 21, 20, 0.000245125776580898
4939, 1025, 1664880579, 61, 60, 0.000245125776580898
4939, 1026, 1664880579, 48, 47, 0.000245125776580898
4939, 1027, 1664880579, 38, 37, 0.000245125776580898
4939, 1028, 1664880579, 35, 34, 0.000245125776580898
4939, 1029, 1664880579, 33, 32, 0.000245125776580898
4939, 1030, 1664880579, 74, 73, 0.000245125776580898
4939, 1031, 1664880579, 24, 23, 0.000245125776580898
4939, 1032, 1664880579, 26, 25, 0.000245125776580898
4939, 1033, 1664880579, 26, 25, 0.000245125776580898
4939, 1034, 1664880579, 26, 25, 0.000245125776580898
4939, 1035, 1664880579, 26, 25, 0.000245125776580898
4939, 1036, 1664880580, 26, 25, 0.000245125776580898
4939, 1037, 1664880580, 32, 31, 0.000245125776580898
4939, 1038, 1664880580, 31, 30, 0.000245125776580898
4939, 1039, 1664880580, 39, 38, 0.00023720429726589593
4939, 1040, 1664880580, 91, 90, 0.00023720429726589593
4939, 1041, 1664880580, 22, 21, 0.00023720429726589593
4939, 1042, 1664880580, 23, 22, 0.00023720429726589593
4939, 1043, 1664880580, 19, 18, 0.00023720429726589593
4939, 1044, 1664880580, 17, 16, 0.00023720429726589593
4940, 1045, 1664880580, 35, 34, 0.00023720429726589593
4940, 1046, 1664880580, 47, 46, 0.00023720429726589593
4940, 1047, 1664880580, 43, 42, 0.00023720429726589593
4940, 1048, 1664880580, 45, 44, 0.00023720429726589593
4940, 1049, 1664880580, 40, 39, 0.00023720429726589593
4940, 1050, 1664880580, 96, 95, 0.00023720429726589593
4940, 1051, 1664880580, 42, 41, 0.00023720429726589593
4940, 1052, 1664880580, 41, 40, 0.00023720429726589593
4940, 1053, 1664880580, 39, 38, 0.00023720429726589593
4940, 1054, 1664880580, 36, 35, 0.00023720429726589593
4940, 1055, 1664880580, 40, 39, 0.00023720429726589593
4940, 1056, 1664880580, 37, 36, 0.00023720429726589593
4940, 1057, 1664880580, 37, 36, 0.00023720429726589593
4940, 1058, 1664880580, 37, 36, 0.00023720429726589593
4940, 1059, 1664880580, 34, 33, 0.00023720429726589593
4940, 1060, 1664880580, 73, 72, 0.00023720429726589593
4940, 1061, 1664880580, 28, 27, 0.00023720429726589593
4940, 1062, 1664880580, 26, 25, 0.00023720429726589593
4940, 1063, 1664880580, 31, 30, 0.00023720429726589593
4940, 1064, 1664880581, 26, 25, 0.00023720429726589593
4940, 1065, 1664880581, 26, 25, 0.00023720429726589593
4940, 1066, 1664880581, 21, 20, 0.00026564560793374085
4940, 1067, 1664880581, 26, 25, 0.00026564560793374085
4940, 1068, 1664880581, 21, 20, 0.00026564560793374085
4940, 1069, 1664880581, 21, 20, 0.00026564560793374085
4940, 1070, 1664880581, 52, 51, 0.00026564560793374085
4940, 1071, 1664880581, 19, 18, 0.00026564560793374085
4940, 1072, 1664880581, 18, 17, 0.00026564560793374085
4941, 1073, 1664880581, 20, 19, 0.00026564560793374085
4941, 1074, 1664880581, 22, 21, 0.00026564560793374085
4941, 1075, 1664880581, 21, 20, 0.00026564560793374085
4941, 1076, 1664880581, 19, 18, 0.00026564560793374085
4941, 1077, 1664880581, 19, 18, 0.00026564560793374085
4941, 1078, 1664880581, 22, 21, 0.00026564560793374085
4941, 1079, 1664880581, 24, 23, 0.00026564560793374085
4941, 1080, 1664880581, 69, 68, 0.00026564560793374085
4941, 1081, 1664880581, 30, 29, 0.00026564560793374085
4941, 1082, 1664880581, 24, 23, 0.00026564560793374085
4941, 1083, 1664880581, 22, 21, 0.00026564560793374085
4941, 1084, 1664880581, 24, 23, 0.00026564560793374085
4941, 1085, 1664880581, 19, 18, 0.00026564560793374085
4941, 1086, 1664880581, 18, 17, 0.00026564560793374085
4941, 1087, 1664880581, 18, 17, 0.00026564560793374085
4941, 1088, 1664880581, 15, 14, 0.00026564560793374085
4941, 1089, 1664880581, 18, 17, 0.00026564560793374085
4941, 1090, 1664880581, 48, 47, 0.00026564560793374085
4941, 1091, 1664880581, 15, 14, 0.00026564560793374085
4941, 1092, 1664880582, 17, 16, 0.00026564560793374085
4941, 1093, 1664880582, 15, 14, 0.00026564560793374085
4941, 1094, 1664880582, 19, 18, 0.0008751943549464474
4941, 1095, 1664880582, 20, 19, 0.0008751943549464474
4941, 1096, 1664880582, 18, 17, 0.0008751943549464474
4941, 1097, 1664880582, 20, 19, 0.0008751943549464474
4941, 1098, 1664880582, 19, 18, 0.0008751943549464474
4941, 1099, 1664880582, 17, 16, 0.0008751943549464474
4941, 1100, 1664880582, 43, 42, 0.0008751943549464474
4941, 1101, 1664880582, 8, 7, 0.0008751943549464474
4942, 1102, 1664880582, 12, 11, 0.0008751943549464474
4942, 1103, 1664880582, 17, 16, 0.0008751943549464474
4942, 1104, 1664880582, 12, 11, 0.0008751943549464474
4942, 1105, 1664880582, 12, 11, 0.0008751943549464474
4942, 1106, 1664880582, 16, 15, 0.0008751943549464474
4942, 1107, 1664880582, 11, 10, 0.0008751943549464474
4942, 1108, 1664880582, 13, 12, 0.0008751943549464474
4942, 1109, 1664880582, 12, 11, 0.0008751943549464474
4942, 1110, 1664880582, 49, 48, 0.0008751943549464474
4942, 1111, 1664880582, 22, 21, 0.0008751943549464474
4942, 1112, 1664880582, 17, 16, 0.0008751943549464474
4942, 1113, 1664880582, 17, 16, 0.0008751943549464474
4942, 1114, 1664880582, 18, 17, 0.0008751943549464474
4942, 1115, 1664880582, 16, 15, 0.0008751943549464474
4942, 1116, 1664880582, 21, 20, 0.0008751943549464474
4942, 1117, 1664880582, 16, 15, 0.0008751943549464474
4942, 1118, 1664880582, 22, 21, 0.0008751943549464474
4942, 1119, 1664880582, 13, 12, 0.0008751943549464474
4942, 1120, 1664880583, 51, 50, 0.0008751943549464474
4942, 1121, 1664880583, 15, 14, 0.0008751943549464474
4942, 1122, 1664880583, 15, 14, 0.000902524305060125
4942, 1123, 1664880583, 19, 18, 0.000902524305060125
4942, 1124, 1664880583, 14, 13, 0.000902524305060125
4942, 1125, 1664880583, 13, 12, 0.000902524305060125
4942, 1126, 1664880583, 13, 12, 0.000902524305060125
4942, 1127, 1664880583, 11, 10, 0.000902524305060125
4942, 1128, 1664880583, 11, 10, 0.000902524305060125
4942, 1129, 1664880583, 11, 10, 0.000902524305060125
4942, 1130, 1664880583, 68, 67, 0.000902524305060125
4943, 1131, 1664880583, 30, 29, 0.000902524305060125
4943, 1132, 1664880583, 27, 26, 0.000902524305060125
4943, 1133, 1664880583, 31, 30, 0.000902524305060125
4943, 1134, 1664880583, 31, 30, 0.000902524305060125
4943, 1135, 1664880583, 30, 29, 0.000902524305060125
4943, 1136, 1664880583, 24, 23, 0.000902524305060125
4943, 1137, 1664880583, 21, 20, 0.000902524305060125
4943, 1138, 1664880583, 19, 18, 0.000902524305060125
4943, 1139, 1664880583, 18, 17, 0.000902524305060125
4943, 1140, 1664880583, 49, 48, 0.000902524305060125
4943, 1141, 1664880583, 16, 15, 0.000902524305060125
4943, 1142, 1664880583, 13, 12, 0.000902524305060125
4943, 1143, 1664880583, 17, 16, 0.000902524305060125
4943, 1144, 1664880583, 14, 13, 0.000902524305060125
4943, 1145, 1664880583, 12, 11, 0.000902524305060125
4943, 1146, 1664880583, 11, 10, 0.000902524305060125
4943, 1147, 1664880583, 11, 10, 0.000902524305060125
4943, 1148, 1664880584, 14, 13, 0.000902524305060125
4943, 1149, 1664880584, 17, 16, 0.0008856273263714594
4943, 1150, 1664880584, 54, 53, 0.0008856273263714594
4943, 1151, 1664880584, 15, 14, 0.0008856273263714594
4943, 1152, 1664880584, 16, 15, 0.0008856273263714594
4943, 1153, 1664880584, 16, 15, 0.0008856273263714594
4943, 1154, 1664880584, 14, 13, 0.0008856273263714594
4943, 1155, 1664880584, 13, 12, 0.0008856273263714594
4943, 1156, 1664880584, 19, 18, 0.0008856273263714594
4943, 1157, 1664880584, 15, 14, 0.0008856273263714594
4943, 1158, 1664880584, 14, 13, 0.0008856273263714594
4943, 1159, 1664880584, 16, 15, 0.0008856273263714594
4944, 1160, 1664880584, 60, 59, 0.0008856273263714594
4944, 1161, 1664880584, 13, 12, 0.0008856273263714594
4944, 1162, 1664880584, 12, 11, 0.0008856273263714594
4944, 1163, 1664880584, 17, 16, 0.0008856273263714594
4944, 1164, 1664880584, 16, 15, 0.0008856273263714594
4944, 1165, 1664880584, 18, 17, 0.0008856273263714594
4944, 1166, 1664880584, 14, 13, 0.0008856273263714594
4944, 1167, 1664880584, 16, 15, 0.0008856273263714594
4944, 1168, 1664880584, 15, 14, 0.0008856273263714594
4944, 1169, 1664880584, 14, 13, 0.0008856273263714594
4944, 1170, 1664880584, 64, 63, 0.0008856273263714594
4944, 1171, 1664880584, 16, 15, 0.0008856273263714594
4944, 1172, 1664880584, 17, 16, 0.0008856273263714594
4944, 1173, 1664880584, 19, 18, 0.0008856273263714594
4944, 1174, 1664880584, 17, 16, 0.0008856273263714594
4944, 1175, 1664880584, 18, 17, 0.0008997820402662927
4944, 1176, 1664880585, 21, 20, 0.0008997820402662927
4944, 1177, 1664880585, 18, 17, 0.0008997820402662927
4944, 1178, 1664880585, 17, 16, 0.0008997820402662927
4944, 1179, 1664880585, 17, 16, 0.0008997820402662927
4944, 1180, 1664880585, 76, 75, 0.0008997820402662927
4944, 1181, 1664880585, 19, 18, 0.0008997820402662927
4944, 1182, 1664880585, 18, 17, 0.0008997820402662927
4944, 1183, 1664880585, 24, 23, 0.0008997820402662927
4944, 1184, 1664880585, 23, 22, 0.0008997820402662927
4944, 1185, 1664880585, 28, 27, 0.0008997820402662927
4944, 1186, 1664880585, 32, 31, 0.0008997820402662927
4944, 1187, 1664880585, 23, 22, 0.0008997820402662927
4944, 1188, 1664880585, 28, 27, 0.0008997820402662927
4945, 1189, 1664880585, 26, 25, 0.0008997820402662927
4945, 1190, 1664880585, 79, 78, 0.0008997820402662927
4945, 1191, 1664880585, 22, 21, 0.0008997820402662927
4945, 1192, 1664880585, 18, 17, 0.0008997820402662927
4945, 1193, 1664880585, 17, 16, 0.0008997820402662927
4945, 1194, 1664880585, 19, 18, 0.0008997820402662927
4945, 1195, 1664880585, 18, 17, 0.0008997820402662927
4945, 1196, 1664880585, 24, 23, 0.0008997820402662927
4945, 1197, 1664880585, 22, 21, 0.0008997820402662927
4945, 1198, 1664880585, 19, 18, 0.0008997820402662927
4945, 1199, 1664880585, 27, 26, 0.0008997820402662927
4945, 1200, 1664880585, 89, 88, 0.0008997820402662927
4945, 1201, 1664880585, 26, 25, 0.0008997820402662927
4945, 1202, 1664880585, 22, 21, 0.0008997820402662927
4945, 1203, 1664880585, 24, 23, 0.0008997820402662927
4945, 1204, 1664880586, 32, 31, 0.0008777199404450769
4945, 1205, 1664880586, 32, 31, 0.0008777199404450769
4945, 1206, 1664880586, 25, 24, 0.0008777199404450769
4945, 1207, 1664880586, 37, 36, 0.0008777199404450769
4945, 1208, 1664880586, 30, 29, 0.0008777199404450769
4945, 1209, 1664880586, 27, 26, 0.0008777199404450769
4945, 1210, 1664880586, 116, 115, 0.0008777199404450769
4945, 1211, 1664880586, 14, 13, 0.0008777199404450769
4945, 1212, 1664880586, 21, 20, 0.0008777199404450769
4945, 1213, 1664880586, 5, 4, 0.0008777199404450769
4945, 1214, 1664880586, 20, 19, 0.0008777199404450769
4945, 1215, 1664880586, 18, 17, 0.0008777199404450769
4945, 1216, 1664880586, 23, 22, 0.0008777199404450769
4946, 1217, 1664880586, 24, 23, 0.0008777199404450769
4946, 1218, 1664880586, 26, 25, 0.0008777199404450769
4946, 1219, 1664880586, 25, 24, 0.0008777199404450769
4946, 1220, 1664880586, 102, 101, 0.0008777199404450769
4946, 1221, 1664880586, 36, 35, 0.0008777199404450769
4946, 1222, 1664880586, 36, 35, 0.0008777199404450769
4946, 1223, 1664880586, 28, 27, 0.0008777199404450769
4946, 1224, 1664880586, 21, 20, 0.0008777199404450769
4946, 1225, 1664880586, 28, 27, 0.0008777199404450769
4946, 1226, 1664880586, 23, 22, 0.0008777199404450769
4946, 1227, 1664880586, 22, 21, 0.0008777199404450769
4946, 1228, 1664880586, 28, 27, 0.0008777199404450769
4946, 1229, 1664880586, 27, 26, 0.0008777199404450769
4946, 1230, 1664880586, 93, 92, 0.0008777199404450769
4946, 1231, 1664880587, 17, 16, 0.0008777199404450769
4946, 1232, 1664880587, 19, 18, 0.0008531185085104087
4946, 1233, 1664880587, 28, 27, 0.0008531185085104087
4946, 1234, 1664880587, 36, 35, 0.0008531185085104087
4946, 1235, 1664880587, 33, 32, 0.0008531185085104087
4946, 1236, 1664880587, 33, 32, 0.0008531185085104087
4946, 1237, 1664880587, 31, 30, 0.0008531185085104087
4946, 1238, 1664880587, 28, 27, 0.0008531185085104087
4946, 1239, 1664880587, 43, 42, 0.0008531185085104087
4946, 1240, 1664880587, 94, 93, 0.0008531185085104087
4946, 1241, 1664880587, 33, 32, 0.0008531185085104087
4946, 1242, 1664880587, 42, 41, 0.0008531185085104087
4946, 1243, 1664880587, 31, 30, 0.0008531185085104087
4946, 1244, 1664880587, 36, 35, 0.0008531185085104087
4947, 1245, 1664880587, 35, 34, 0.0008531185085104087
4947, 1246, 1664880587, 30, 29, 0.0008531185085104087
4947, 1247, 1664880587, 35, 34, 0.0008531185085104087
4947, 1248, 1664880587, 27, 26, 0.0008531185085104087
4947, 1249, 1664880587, 25, 24, 0.0008531185085104087
4947, 1250, 1664880587, 94, 93, 0.0008531185085104087
4947, 1251, 1664880587, 24, 23, 0.0008531185085104087
4947, 1252, 1664880587, 25, 24, 0.0008531185085104087
4947, 1253, 1664880587, 25, 24, 0.0008531185085104087
4947, 1254, 1664880587, 25, 24, 0.0008531185085104087
4947, 1255, 1664880587, 29, 28, 0.0008531185085104087
4947, 1256, 1664880587, 32, 31, 0.0008531185085104087
4947, 1257, 1664880587, 34, 33, 0.0008531185085104087
4947, 1258, 1664880587, 35, 34, 0.0008531185085104087
4947, 1259, 1664880588, 31, 30, 0.0008531185085104087
4947, 1260, 1664880588, 87, 86, 0.0008289693329658977
4947, 1261, 1664880588, 31, 30, 0.0008289693329658977
4947, 1262, 1664880588, 38, 37, 0.0008289693329658977
4947, 1263, 1664880588, 32, 31, 0.0008289693329658977
4947, 1264, 1664880588, 28, 27, 0.0008289693329658977
4947, 1265, 1664880588, 27, 26, 0.0008289693329658977
4947, 1266, 1664880588, 29, 28, 0.0008289693329658977
4947, 1267, 1664880588, 28, 27, 0.0008289693329658977
4947, 1268, 1664880588, 32, 31, 0.0008289693329658977
4947, 1269, 1664880588, 30, 29, 0.0008289693329658977
4947, 1270, 1664880588, 103, 102, 0.0008289693329658977
4947, 1271, 1664880588, 28, 27, 0.0008289693329658977
4947, 1272, 1664880588, 38, 37, 0.0008289693329658977
4948, 1273, 1664880588, 33, 32, 0.0008289693329658977
4948, 1274, 1664880588, 29, 28, 0.0008289693329658977
4948, 1275, 1664880588, 28, 27, 0.0008289693329658977
4948, 1276, 1664880588, 25, 24, 0.0008289693329658977
4948, 1277, 1664880588, 25, 24, 0.0008289693329658977
4948, 1278, 1664880588, 34, 33, 0.0008289693329658977
4948, 1279, 1664880588, 31, 30, 0.0008289693329658977
4948, 1280, 1664880588, 52, 51, 0.0008289693329658977
4948, 1281, 1664880588, 16, 15, 0.0008289693329658977
4948, 1282, 1664880588, 18, 17, 0.0008289693329658977
4948, 1283, 1664880588, 22, 21, 0.0008289693329658977
4948, 1284, 1664880588, 26, 25, 0.0008289693329658977
4948, 1285, 1664880588, 19, 18, 0.0008289693329658977
4948, 1286, 1664880588, 21, 20, 0.0008289693329658977
4948, 1287, 1664880589, 18, 17, 0.0008289693329658977
4948, 1288, 1664880589, 17, 16, 0.0008070374021363209
4948, 1289, 1664880589, 20, 19, 0.0008070374021363209
4948, 1290, 1664880589, 66, 65, 0.0008070374021363209
4948, 1291, 1664880589, 15, 14, 0.0008070374021363209
4948, 1292, 1664880589, 17, 16, 0.0008070374021363209
4948, 1293, 1664880589, 17, 16, 0.0008070374021363209
4948, 1294, 1664880589, 17, 16, 0.0008070374021363209
4948, 1295, 1664880589, 19, 18, 0.0008070374021363209
4948, 1296, 1664880589, 16, 15, 0.0008070374021363209
4948, 1297, 1664880589, 17, 16, 0.0008070374021363209
4948, 1298, 1664880589, 20, 19, 0.0008070374021363209
4948, 1299, 1664880589, 17, 16, 0.0008070374021363209
4948, 1300, 1664880589, 80, 79, 0.0008070374021363209
4949, 1301, 1664880589, 15, 14, 0.0008070374021363209
4949, 1302, 1664880589, 17, 16, 0.0008070374021363209
4949, 1303, 1664880589, 13, 12, 0.0008070374021363209
4949, 1304, 1664880589, 17, 16, 0.0008070374021363209
4949, 1305, 1664880589, 15, 14, 0.0008070374021363209
4949, 1306, 1664880589, 14, 13, 0.0008070374021363209
4949, 1307, 1664880589, 14, 13, 0.0008070374021363209
4949, 1308, 1664880589, 18, 17, 0.0008070374021363209
4949, 1309, 1664880589, 16, 15, 0.0008070374021363209
4949, 1310, 1664880589, 77, 76, 0.0008070374021363209
4949, 1311, 1664880589, 16, 15, 0.0008070374021363209
4949, 1312, 1664880589, 17, 16, 0.0008070374021363209
4949, 1313, 1664880589, 17, 16, 0.0008070374021363209
4949, 1314, 1664880589, 17, 16, 0.0008070374021363209
4949, 1315, 1664880590, 17, 16, 0.0008070374021363209
4949, 1316, 1664880590, 18, 17, 0.0007929969735285393
4949, 1317, 1664880590, 26, 25, 0.0007929969735285393
4949, 1318, 1664880590, 27, 26, 0.0007929969735285393
4949, 1319, 1664880590, 26, 25, 0.0007929969735285393
4949, 1320, 1664880590, 79, 78, 0.0007929969735285393
4949, 1321, 1664880590, 17, 16, 0.0007929969735285393
4949, 1322, 1664880590, 19, 18, 0.0007929969735285393
4949, 1323, 1664880590, 19, 18, 0.0007929969735285393
4949, 1324, 1664880590, 23, 22, 0.0007929969735285393
4949, 1325, 1664880590, 24, 23, 0.0007929969735285393
4949, 1326, 1664880590, 20, 19, 0.0007929969735285393
4949, 1327, 1664880590, 21, 20, 0.0007929969735285393
4949, 1328, 1664880590, 22, 21, 0.0007929969735285393
4949, 1329, 1664880590, 20, 19, 0.0007929969735285393
4950, 1330, 1664880590, 72, 71, 0.0007929969735285393
4950, 1331, 1664880590, 17, 16, 0.0007929969735285393
4950, 1332, 1664880590, 17, 16, 0.0007929969735285393
4950, 1333, 1664880590, 23, 22, 0.0007929969735285393
4950, 1334, 1664880590, 20, 19, 0.0007929969735285393
4950, 1335, 1664880590, 23, 22, 0.0007929969735285393
4950, 1336, 1664880590, 23, 22, 0.0007929969735285393
4950, 1337, 1664880590, 21, 20, 0.0007929969735285393
4950, 1338, 1664880590, 22, 21, 0.0007929969735285393
4950, 1339, 1664880590, 19, 18, 0.0007929969735285393
4950, 1340, 1664880590, 62, 61, 0.0007929969735285393
4950, 1341, 1664880590, 19, 18, 0.0007929969735285393
4950, 1342, 1664880590, 16, 15, 0.0007929969735285393
4950, 1343, 1664880591, 16, 15, 0.0007929969735285393
4950, 1344, 1664880591, 16, 15, 0.0007929969735285393
4950, 1345, 1664880591, 15, 14, 0.0007770879128971874
4950, 1346, 1664880591, 13, 12, 0.0007770879128971874
4950, 1347, 1664880591, 11, 10, 0.0007770879128971874
4950, 1348, 1664880591, 12, 11, 0.0007770879128971874
4950, 1349, 1664880591, 13, 12, 0.0007770879128971874
4950, 1350, 1664880591, 57, 56, 0.0007770879128971874
4950, 1351, 1664880591, 15, 14, 0.0007770879128971874
4950, 1352, 1664880591, 15, 14, 0.0007770879128971874
4950, 1353, 1664880591, 15, 14, 0.0007770879128971874
4950, 1354, 1664880591, 14, 13, 0.0007770879128971874
4950, 1355, 1664880591, 14, 13, 0.0007770879128971874
4950, 1356, 1664880591, 14, 13, 0.0007770879128971874
4950, 1357, 1664880591, 13, 12, 0.0007770879128971874
4950, 1358, 1664880591, 14, 13, 0.0007770879128971874
4951, 1359, 1664880591, 12, 11, 0.0007770879128971874
4951, 1360, 1664880591, 60, 59, 0.0007770879128971874
4951, 1361, 1664880591, 13, 12, 0.0007770879128971874
4951, 1362, 1664880591, 9, 8, 0.0007770879128971874
4951, 1363, 1664880591, 11, 10, 0.0007770879128971874
4951, 1364, 1664880591, 13, 12, 0.0007770879128971874
4951, 1365, 1664880591, 19, 18, 0.0007770879128971874
4951, 1366, 1664880591, 19, 18, 0.0007770879128971874
4951, 1367, 1664880591, 21, 20, 0.0007770879128971874
4951, 1368, 1664880591, 25, 24, 0.0007770879128971874
4951, 1369, 1664880591, 24, 23, 0.0007770879128971874
4951, 1370, 1664880591, 99, 98, 0.0007770879128971874
4951, 1371, 1664880592, 21, 20, 0.0007770879128971874
4951, 1372, 1664880592, 20, 19, 0.0007770879128971874
4951, 1373, 1664880592, 16, 15, 0.0007770879128971874
4951, 1374, 1664880592, 18, 17, 0.0007645442586631427
4951, 1375, 1664880592, 19, 18, 0.0007645442586631427
4951, 1376, 1664880592, 17, 16, 0.0007645442586631427
4951, 1377, 1664880592, 15, 14, 0.0007645442586631427
4951, 1378, 1664880592, 17, 16, 0.0007645442586631427
4951, 1379, 1664880592, 17, 16, 0.0007645442586631427
4951, 1380, 1664880592, 86, 85, 0.0007645442586631427
4951, 1381, 1664880592, 19, 18, 0.0007645442586631427
4951, 1382, 1664880592, 19, 18, 0.0007645442586631427
4951, 1383, 1664880592, 25, 24, 0.0007645442586631427
4951, 1384, 1664880592, 24, 23, 0.0007645442586631427
4951, 1385, 1664880592, 24, 23, 0.0007645442586631427
4951, 1386, 1664880592, 21, 20, 0.0007645442586631427
4952, 1387, 1664880592, 20, 19, 0.0007645442586631427
4952, 1388, 1664880592, 17, 16, 0.0007645442586631427
4952, 1389, 1664880592, 19, 18, 0.0007645442586631427
4952, 1390, 1664880592, 89, 88, 0.0007645442586631427
4952, 1391, 1664880592, 28, 27, 0.0007645442586631427
4952, 1392, 1664880592, 24, 23, 0.0007645442586631427
4952, 1393, 1664880592, 23, 22, 0.0007645442586631427
4952, 1394, 1664880592, 18, 17, 0.0007645442586631427
4952, 1395, 1664880592, 17, 16, 0.0007645442586631427
4952, 1396, 1664880592, 15, 14, 0.0007645442586631427
4952, 1397, 1664880592, 16, 15, 0.0007645442586631427
4952, 1398, 1664880592, 15, 14, 0.0007645442586631427
4952, 1399, 1664880593, 16, 15, 0.0007645442586631427
4952, 1400, 1664880593, 84, 83, 0.0007645442586631427
4952, 1401, 1664880593, 17, 16, 0.0007645442586631427
4952, 1402, 1664880593, 25, 24, 0.0007499273961365296
4952, 1403, 1664880593, 27, 26, 0.0007499273961365296
4952, 1404, 1664880593, 21, 20, 0.0007499273961365296
4952, 1405, 1664880593, 24, 23, 0.0007499273961365296
4952, 1406, 1664880593, 22, 21, 0.0007499273961365296
4952, 1407, 1664880593, 19, 18, 0.0007499273961365296
4952, 1408, 1664880593, 17, 16, 0.0007499273961365296
4952, 1409, 1664880593, 18, 17, 0.0007499273961365296
4952, 1410, 1664880593, 83, 82, 0.0007499273961365296
4952, 1411, 1664880593, 19, 18, 0.0007499273961365296
4952, 1412, 1664880593, 19, 18, 0.0007499273961365296
4952, 1413, 1664880593, 18, 17, 0.0007499273961365296
4952, 1414, 1664880593, 18, 17, 0.0007499273961365296
4953, 1415, 1664880593, 16, 15, 0.0007499273961365296
4953, 1416, 1664880593, 19, 18, 0.0007499273961365296
4953, 1417, 1664880593, 21, 20, 0.0007499273961365296
4953, 1418, 1664880593, 24, 23, 0.0007499273961365296
4953, 1419, 1664880593, 23, 22, 0.0007499273961365296
4953, 1420, 1664880593, 64, 63, 0.0007499273961365296
4953, 1421, 1664880593, 22, 21, 0.0007499273961365296
4953, 1422, 1664880593, 18, 17, 0.0007499273961365296
4953, 1423, 1664880593, 20, 19, 0.0007499273961365296
4953, 1424, 1664880593, 18, 17, 0.0007499273961365296
4953, 1425, 1664880593, 23, 22, 0.0007499273961365296
4953, 1426, 1664880593, 29, 28, 0.0007499273961365296
4953, 1427, 1664880594, 33, 32, 0.0007499273961365296
4953, 1428, 1664880594, 30, 29, 0.0007499273961365296
4953, 1429, 1664880594, 29, 28, 0.0007499273961365296
4953, 1430, 1664880594, 116, 115, 0.0007499273961365296
4953, 1431, 1664880594, 31, 30, 0.0007359172843864893
4953, 1432, 1664880594, 24, 23, 0.0007359172843864893
4953, 1433, 1664880594, 23, 22, 0.0007359172843864893
4953, 1434, 1664880594, 20, 19, 0.0007359172843864893
4953, 1435, 1664880594, 29, 28, 0.0007359172843864893
4953, 1436, 1664880594, 25, 24, 0.0007359172843864893
4953, 1437, 1664880594, 27, 26, 0.0007359172843864893
4953, 1438, 1664880594, 33, 32, 0.0007359172843864893
4953, 1439, 1664880594, 31, 30, 0.0007359172843864893
4953, 1440, 1664880594, 62, 61, 0.0007359172843864893
4953, 1441, 1664880594, 13, 12, 0.0007359172843864893
4953, 1442, 1664880594, 12, 11, 0.0007359172843864893
4954, 1443, 1664880594, 13, 12, 0.0007359172843864893
4954, 1444, 1664880594, 13, 12, 0.0007359172843864893
4954, 1445, 1664880594, 14, 13, 0.0007359172843864893
4954, 1446, 1664880594, 12, 11, 0.0007359172843864893
4954, 1447, 1664880594, 13, 12, 0.0007359172843864893
4954, 1448, 1664880594, 12, 11, 0.0007359172843864893
4954, 1449, 1664880594, 16, 15, 0.0007359172843864893
4954, 1450, 1664880594, 70, 69, 0.0007359172843864893
